Collection,"""Observation ID""",Target,RA,Dec,"""Min. Wavelength""","""Max. Wavelength""","""Proposal ID""","""P.I. Name""","""Data Release"""
DAO,dao_c122_2006_011594,HD178187,286.65277766136415,24.24757609964533,4.13525E-7,4.5552499999999997E-7,,,2007-07-25T06:22:52.000
DAO,dao_c122_2006_011597,bias,,,,,,,2006-07-27T04:44:36.000
DAO,dao_c122_2006_011598,bias,,,,,,,2006-07-27T04:45:13.000
DAO,dao_c122_2006_011599,bias,,,,,,,2006-07-27T04:45:50.000
DAO,dao_c122_2006_011600,bias,,,,,,,2006-07-27T04:46:27.000
DAO,dao_c122_2006_013166,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T08:37:39.000
DAO,dao_c122_2006_005130,Flat,,,4.3381E-7,4.5061000000000004E-7,,,2006-05-05T12:35:45.000
DAO,dao_c122_2006_005126,Flat,,,4.3381E-7,4.5061000000000004E-7,,,2006-05-05T12:33:48.000
DAO,dao_c122_2006_005132,Flat,,,4.3381E-7,4.5061000000000004E-7,,,2006-05-05T12:36:44.000
DAO,dao_c122_2006_005128,Flat,,,4.3381E-7,4.5061000000000004E-7,,,2006-05-05T12:34:47.000
DAO,dao_c122_2006_011604,bias,,,,,,,2006-07-27T04:48:56.000
DAO,dao_c122_2006_005131,Flat,,,4.3381E-7,4.5061000000000004E-7,,,2006-05-05T12:36:15.000
DAO,dao_c122_2006_011608,bias,,,,,,,2006-07-27T04:51:25.000
DAO,dao_c122_2006_005133,Flat,,,4.3381E-7,4.5061000000000004E-7,,,2006-05-05T12:37:13.000
DAO,dao_c122_2006_011607,bias,,,,,,,2006-07-27T04:50:48.000
DAO,dao_c122_2006_013167,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T08:38:15.000
DAO,dao_c122_2006_011609,bias,,,,,,,2006-07-27T04:52:02.000
DAO,dao_c122_2006_013168,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T08:38:50.000
DAO,dao_c122_2006_013169,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T08:39:26.000
DAO,dao_c122_1997_005576,Th-Ar arc,,,,,,,1997-04-17T12:53:37.000
DAO,dao_c122_1997_005577,Th-Ar arc,,,,,,,1997-04-17T12:53:45.000
DAO,dao_c122_1997_005578,Th-Ar arc,,,,,,,1997-04-17T12:53:53.000
DAO,dao_c122_1997_005579,Th-Ar arc,,,,,,,1997-04-17T12:54:02.000
DAO,dao_c122_2006_005139,Bias,,,,,,,2006-05-05T12:40:16.000
DAO,dao_c122_2006_005140,Bias,,,,,,,2006-05-05T12:40:36.000
DAO,dao_c122_2006_005141,Bias,,,,,,,2006-05-05T12:40:56.000
DAO,dao_c122_2006_005142,Bias,,,,,,,2006-05-05T12:41:17.000
DAO,dao_c122_2006_011611,bias,,,,,,,2006-07-27T04:53:17.000
DAO,dao_c122_2006_011612,bias,,,,,,,2006-07-27T04:53:54.000
DAO,dao_c122_2006_011613,bias,,,,,,,2006-07-27T04:54:31.000
DAO,dao_c122_2006_011614,bias,,,,,,,2006-07-27T04:55:08.000
DAO,dao_c122_2006_011615,bias,,,,,,,2006-07-27T04:55:46.000
DAO,dao_c122_2006_011618,bias,,,,,,,2006-07-27T04:57:37.000
DAO,dao_c122_2006_011619,bias,,,,,,,2006-07-27T04:58:14.000
DAO,dao_c122_2006_013173,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T08:41:48.000
DAO,dao_c122_2006_005145,bias,,,,,,,2006-05-09T04:44:39.000
DAO,dao_c122_2006_005146,bias,,,,,,,2006-05-09T04:45:03.000
DAO,dao_c122_2006_005147,bias,,,,,,,2006-05-09T04:45:26.000
DAO,dao_c122_2006_005148,bias,,,,,,,2006-05-09T04:45:50.000
DAO,dao_c122_2006_013178,LZ Cep,330.52520042696574,58.00092729367199,6.132875E-7,6.762875E-7,,,2007-08-04T09:15:35.000
DAO,a2023_06_20_08_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T08:20:00.000
DAO,dao_c122_1997_005580,Th-Ar arc,,,,,,,1997-04-17T12:54:11.000
DAO,dao_c122_1997_006472,Th-Ar arc,,,,,,,1997-05-05T05:08:43.000
DAO,dao_c122_1997_006473,Th-Ar arc,,,,,,,1997-05-05T05:08:51.000
DAO,dao_c122_1997_006474,Th-Ar arc,,,,,,,1997-05-05T05:08:59.000
DAO,dao_c122_1997_006475,Th-Ar arc,,,,,,,1997-05-05T05:09:08.000
DAO,dao_c122_1997_006476,Th-Ar arc,,,,,,,1997-05-05T05:09:16.000
DAO,dao_c122_1997_006477,Th-Ar arc,,,,,,,1997-05-05T05:09:24.000
DAO,dao_c122_1997_006478,Th-Ar arc,,,,,,,1997-05-05T05:09:32.000
DAO,dao_c122_1997_006480,Th-Ar arc,,,,,,,1997-05-05T05:09:49.000
DAO,dao_c122_1997_006479,Th-Ar arc,,,,,,,1997-05-05T05:09:41.000
DAO,dao_c122_1997_006481,Th-Ar arc,,,,,,,1997-05-05T05:09:57.000
DAO,dao_c122_2006_005152,bias,,,,,,,2006-05-09T04:47:24.000
DAO,dao_c122_2006_005153,bias,,,,,,,2006-05-09T04:47:48.000
DAO,dao_c122_2006_005154,bias,,,,,,,2006-05-09T04:48:11.000
DAO,dao_c122_2006_005155,bias,,,,,,,2006-05-09T04:48:35.000
DAO,dao_c122_2006_005156,bias,,,,,,,2006-05-09T04:48:58.000
DAO,dao_c122_2006_011620,bias,,,,,,,2006-07-27T04:58:52.000
DAO,dao_c122_2006_011621,bias,,,,,,,2006-07-27T04:59:29.000
DAO,dao_c122_2006_011623,bias,,,,,,,2006-07-27T05:00:43.000
DAO,dao_c122_2006_011625,bias,,,,,,,2006-07-27T05:01:57.000
DAO,dao_c122_2006_011626,bias,,,,,,,2006-07-27T05:02:35.000
DAO,dao_c122_2006_013195,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:42:27.000
DAO,dao_c122_2006_005160,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T04:53:53.000
DAO,dao_c122_2006_005158,bias,,,,,,,2006-05-09T04:49:45.000
DAO,dao_c122_2006_005161,HR 2585,104.4037681795836,45.08745395721524,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T04:55:02.000
DAO,dao_c122_2006_005162,HR 2585,104.40451849633313,45.08728774059123,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T04:57:04.000
DAO,dao_c122_2006_005163,HR 2585,104.40522713942956,45.0871214979128,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T04:59:07.000
DAO,dao_c122_2006_011627,bias,,,,,,,2006-07-27T05:03:12.000
DAO,dao_c122_2006_011628,bias,,,,,,,2006-07-27T05:03:49.000
DAO,dao_c122_2006_011629,bias,,,,,,,2006-07-27T05:04:26.000
DAO,dao_c122_2006_011630,bias,,,,,,,2006-07-27T05:05:04.000
DAO,dao_c122_2006_011631,bias,,,,,,,2006-07-27T05:05:41.000
DAO,dao_c122_2006_011632,bias,,,,,,,2006-07-27T05:06:18.000
DAO,dao_c122_2006_011633,bias,,,,,,,2006-07-27T05:06:55.000
DAO,dao_c122_2006_013196,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:43:02.000
DAO,dao_c122_2006_013197,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:43:38.000
DAO,dao_c122_2006_005166,HR 2880,113.03425177301214,1.9214494481391569,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:12:27.000
DAO,dao_c122_2006_005167,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T05:16:27.000
DAO,dao_c122_2006_005168,HR 3928,149.4252640314311,41.05640115572708,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:19:42.000
DAO,dao_c122_2006_011635,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T05:09:08.000
DAO,dao_c122_2006_011636,HD147394,244.9218948147888,46.310840777191295,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T05:09:59.000
DAO,dao_c122_2006_011637,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T05:14:30.000
DAO,dao_c122_2006_011638,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T05:16:17.000
DAO,dao_c122_2006_011639,HD151956,252.57359897354894,7.241767808416397,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T05:17:08.000
DAO,dao_c122_2006_013204,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:47:47.000
DAO,dao_c122_2006_005169,HR 3928,149.42409722480005,41.055678566884055,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:23:25.000
DAO,dao_c122_2006_005170,HR 3928,149.42455581551528,41.05559537737602,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:27:07.000
DAO,dao_c122_2006_005171,HR 3928,149.42372214064383,41.055511781510994,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:30:50.000
DAO,dao_c122_2006_005172,HR 3951,150.25522151144514,31.92232519803847,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:37:09.000
DAO,dao_c122_2006_005173,HR 3951,150.25451297630792,31.92224164716792,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:40:51.000
DAO,dao_c122_2006_005174,HR 3951,150.25459664601814,31.92151945074327,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:44:34.000
DAO,dao_c122_2006_005175,HR 3951,150.25413792042625,31.922074865011577,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T05:48:17.000
DAO,dao_c122_2006_011641,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T05:42:22.000
DAO,dao_c122_2006_011642,HD154029,255.3930433344058,33.56653830138204,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T05:43:13.000
DAO,dao_c122_2006_011643,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T05:59:22.000
DAO,dao_c122_2006_011644,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:01:09.000
DAO,dao_c122_2006_011645,HD155763,257.18148937576586,65.71033195215927,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T06:01:59.000
DAO,dao_c122_2006_011646,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:04:45.000
DAO,dao_c122_2006_011647,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:06:44.000
DAO,dao_c122_2006_011649,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:13:33.000
DAO,dao_c122_2006_011650,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:15:10.000
DAO,dao_c122_2006_013210,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:52:38.000
DAO,dao_c122_2006_005185,TR19 = GM Com,183.11018788078704,27.38138120389106,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T07:09:39.000
DAO,dao_c122_2006_005177,HR 4456,173.6800897658699,16.794999706799075,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T06:00:11.000
DAO,dao_c122_2006_005180,TR10 = HR 4633,182.6988856642463,27.280338748704718,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T06:26:14.000
DAO,dao_c122_2006_005178,HR 4456,173.6815066996824,16.79499980294794,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T06:04:44.000
DAO,dao_c122_2006_013215,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:54:30.000
DAO,dao_c122_2006_005179,TR10 = HR 4633,182.69859392652245,27.28097764627482,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T06:20:51.000
DAO,dao_c122_2006_005182,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T06:37:18.000
DAO,dao_c122_2006_011652,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:22:31.000
DAO,dao_c122_2006_011651,HD166182,272.1818408035077,20.815052471912935,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T06:16:01.000
DAO,dao_c122_2006_011654,HD170153,275.2519433824309,72.73181856219057,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T06:25:33.000
DAO,dao_c122_2006_011653,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:24:42.000
DAO,dao_c122_2006_011656,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:33:14.000
DAO,dao_c122_2006_013217,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:55:15.000
DAO,dao_c122_2006_013218,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:55:38.000
DAO,dao_c122_2018_008117,arc,,,4.4420175E-7,7.0250175E-7,DAO122_2018C2,Hintz,2018-08-28T06:50:28.000
DAO,dao_c122_2006_005186,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T07:25:24.000
DAO,dao_c122_2006_005187,TR49 = HD 106946,184.46980465233725,25.572158231708983,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T07:27:05.000
DAO,dao_c122_2006_005188,TR49 = HD 106946,184.46942953675565,25.5720471388247,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T07:37:27.000
DAO,dao_c122_2006_005189,TR49 = HD 106946,184.46838755279325,25.571908300752867,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T07:47:50.000
DAO,dao_c122_2006_005191,TR118,186.4736260794151,26.778983374994183,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T08:16:08.000
DAO,dao_c122_2006_005193,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T08:47:21.000
DAO,dao_c122_2006_011661,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:49:01.000
DAO,dao_c122_2006_011662,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T06:50:40.000
DAO,dao_c122_2006_011663,HD177003,285.04693452864296,50.53185122977461,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T06:51:30.000
DAO,dao_c122_2006_011665,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T07:08:21.000
DAO,dao_c122_2006_011666,HD178187,286.65311127340766,24.247992560495803,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T07:09:11.000
DAO,dao_c122_2006_011667,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T07:34:21.000
DAO,dao_c122_2006_013220,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:56:23.000
DAO,dao_c122_2006_005196,TR62 = HR 4685,184.83812723060845,23.03202843072395,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T08:59:52.000
DAO,dao_c122_2006_005197,TR183 = HR 4780,188.4031949180039,24.281661034842244,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:07:16.000
DAO,dao_c122_2006_005198,TR183 = HR 4780,188.40215294340558,24.28146668515096,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:12:39.000
DAO,dao_c122_2006_005199,TR183 = HR 4780,188.40256977602877,24.28191109154841,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:18:01.000
DAO,dao_c122_2006_005200,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T09:24:14.000
DAO,dao_c122_2006_005201,TR144 = HR 4750,187.16983014004094,26.226404036389326,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:28:18.000
DAO,dao_c122_2006_011668,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T07:35:56.000
DAO,dao_c122_2006_011669,HD180163,288.4318587681372,39.143271728874204,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T07:36:46.000
DAO,dao_c122_2006_011671,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T07:45:03.000
DAO,dao_c122_2006_011672,HD182255,290.7058757227825,26.25806334014276,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T07:45:53.000
DAO,dao_c122_2006_011673,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T07:59:20.000
DAO,dao_c122_2006_011674,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T08:00:51.000
DAO,dao_c122_2006_013222,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:57:08.000
DAO,dao_c122_2006_005202,TR144 = HR 4750,187.16824623310043,26.225459715292615,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:33:40.000
DAO,dao_c122_2006_005204,TR130 = HR 4738,186.75884396396918,26.826073993410944,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:46:49.000
DAO,dao_c122_2006_005205,TR130 = HR 4738,186.75909401716942,26.82579619723372,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:51:12.000
DAO,dao_c122_2006_005206,TR130 = HR 4738,186.75909398509953,26.825490641865926,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T09:55:35.000
DAO,dao_c122_2018_008121,arc,,,4.4420175E-7,7.0250175E-7,DAO122_2018C2,Hintz,2018-08-28T06:56:51.000
DAO,dao_c122_2006_005207,HR 5011,199.20649268913317,9.426421861798575,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:01:23.000
DAO,dao_c122_2006_005209,HR 5011,199.20440917527444,9.426505620630664,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:12:08.000
DAO,dao_c122_2006_005210,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T10:17:50.000
DAO,dao_c122_2006_011675,HD184171,292.9356231933542,34.44937902373333,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T08:01:41.000
DAO,dao_c122_2006_011676,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T08:10:46.000
DAO,dao_c122_2006_011677,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T08:12:31.000
DAO,dao_c122_2006_011679,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T08:21:33.000
DAO,dao_c122_2006_011680,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T08:23:36.000
DAO,dao_c122_2006_011681,HD185872,294.85229270351965,42.81789837460845,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T08:24:27.000
DAO,dao_c122_2006_013228,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:59:24.000
DAO,dao_c122_2006_005211,HR 5270,210.64455820929786,9.68748975579993,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:19:41.000
DAO,dao_c122_2006_005212,HR 5270,210.6422245915554,9.687268271758441,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:26:44.000
DAO,dao_c122_2006_005213,HR 5270,210.64180802572372,9.687685069912774,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:33:47.000
DAO,dao_c122_2006_005214,HR 6852,274.5456432459989,18.126107376320036,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:43:09.000
DAO,dao_c122_2006_005215,HR 6852,274.54256000073633,18.12616483506581,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:47:42.000
DAO,dao_c122_2006_005217,HR 6900,276.29640095276227,5.081468866437902,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T10:58:14.000
DAO,dao_c122_2006_005218,HR 6900,276.2949010154449,5.081553125152098,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T11:05:16.000
DAO,dao_c122_2006_011683,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T08:43:03.000
DAO,dao_c122_2006_011685,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:01:35.000
DAO,dao_c122_2006_011686,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:03:03.000
DAO,dao_c122_2006_011689,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:21:18.000
DAO,dao_c122_2006_011690,HD190229,300.8708678278429,16.02718221668816,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T09:22:09.000
DAO,dao_c122_2006_011691,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:43:12.000
DAO,dao_c122_2006_013229,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T12:59:46.000
DAO,dao_c122_2006_005219,HR 6900,276.2931927457815,5.08163751197435,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T11:12:19.000
DAO,dao_c122_2006_005220,HR 6976,278.70697163398575,10.8853220065877,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T11:22:27.000
DAO,dao_c122_2006_005222,HR 6976,278.7035551162276,10.885462986501762,4.4510250000000005E-7,7.013025E-7,,,2007-05-09T11:36:32.000
DAO,dao_c122_2006_005223,th/ar,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T11:46:57.000
DAO,dao_c122_2006_011692,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:44:47.000
DAO,dao_c122_2006_011694,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:49:02.000
DAO,dao_c122_2006_011695,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T09:51:19.000
DAO,dao_c122_2006_011696,HD201834,317.5552257996827,53.55744385179727,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T09:52:09.000
DAO,dao_c122_2006_011697,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T10:13:58.000
DAO,dao_c122_2006_011698,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T10:15:36.000
DAO,dao_c122_2006_011699,HD204021,322.1490796190697,70.55502697535738,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T10:16:26.000
DAO,dao_c122_2006_013234,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T13:01:39.000
DAO,dao_c122_2006_013237,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T13:02:47.000
DAO,dao_c122_2006_013238,flat,,,6.132875E-7,6.762875E-7,,,2006-08-04T13:03:09.000
DAO,dao_c122_2006_005226,bias,,,,,,,2006-05-09T11:48:41.000
DAO,dao_c122_2006_013244,Th-Ar arc (Left Hartmann),,,6.132875E-7,6.762875E-7,,,2006-08-04T13:09:03.000
DAO,dao_c122_2006_005237,bias,,,,,,,2006-05-09T11:53:00.000
DAO,dao_c122_2006_005238,bias,,,,,,,2006-05-09T11:53:23.000
DAO,dao_c122_2006_005240,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:04:20.000
DAO,dao_c122_2006_005241,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:04:45.000
DAO,dao_c122_2006_005243,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:05:34.000
DAO,dao_c122_2006_013243,Th-Ar arc (Left Hartmann),,,6.132875E-7,6.762875E-7,,,2006-08-04T13:08:14.000
DAO,dao_c122_2006_013246,Th-Ar arc (Left Hartmann),,,6.132875E-7,6.762875E-7,,,2006-08-04T13:10:40.000
DAO,dao_c122_2006_005242,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:05:09.000
DAO,dao_c122_2006_005244,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:05:58.000
DAO,dao_c122_2006_005246,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:06:47.000
DAO,dao_c122_2006_005247,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:07:11.000
DAO,dao_c122_2006_005248,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:07:36.000
DAO,dao_c122_2006_005249,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:08:00.000
DAO,dao_c122_2006_011700,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T10:19:08.000
DAO,dao_c122_2006_011701,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T10:20:39.000
DAO,dao_c122_2006_011703,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T10:32:20.000
DAO,dao_c122_2006_011707,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T10:43:31.000
DAO,dao_c122_2006_013247,Th-Ar arc (Left Hartmann),,,6.132875E-7,6.762875E-7,,,2006-08-04T13:11:28.000
DAO,dao_c122_2006_005251,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:08:49.000
DAO,dao_c122_2006_005250,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:08:25.000
DAO,dao_c122_2006_005252,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:09:14.000
DAO,dao_c122_2006_005253,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:09:38.000
DAO,dao_c122_2006_005254,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:10:02.000
DAO,dao_c122_2006_005255,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:10:27.000
DAO,dao_c122_2006_005256,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:10:51.000
DAO,dao_c122_2006_011708,HD211924,335.1107622446708,5.787736503912924,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T10:44:22.000
DAO,dao_c122_2006_011709,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T11:03:21.000
DAO,dao_c122_2006_011710,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T11:05:29.000
DAO,dao_c122_2006_011711,HD212593,336.1186394723891,49.47386142334681,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T11:06:20.000
DAO,dao_c122_2006_011714,HD215648,341.6687230188119,12.168082689107308,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T11:18:27.000
DAO,dao_c122_2006_011715,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T11:29:09.000
DAO,dao_c122_2006_013251,Th-Ar arc (Left Hartmann),,,6.132875E-7,6.762875E-7,,,2006-08-04T13:14:42.000
DAO,dao_c122_2006_013253,Th-Ar arc (Left Hartmann),,,6.132875E-7,6.762875E-7,,,2006-08-04T13:16:20.000
DAO,dao_c122_2006_005257,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:11:16.000
DAO,dao_c122_2006_011717,HD216627,343.6611982695056,-15.821713695644975,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T11:31:40.000
DAO,dao_c122_2006_005259,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:12:05.000
DAO,dao_c122_2006_005260,flat field,,,4.4510250000000005E-7,7.013025E-7,,,2006-05-09T17:12:29.000
DAO,dao_c122_2006_011719,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T11:38:06.000
DAO,dao_c122_2006_011718,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T11:35:46.000
DAO,dao_c122_2006_011721,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T12:03:39.000
DAO,dao_c122_2006_011720,HD220885,351.7713055576303,42.91043667863233,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T11:38:56.000
DAO,dao_c122_2006_011724,th/ar,,,4.13525E-7,4.5552499999999997E-7,,,2006-07-27T12:34:50.000
DAO,dao_c122_2006_011723,HD220933,351.9099854742516,25.165979583808223,4.13525E-7,4.5552499999999997E-7,,,2007-07-27T12:06:04.000
DAO,dao_c122_2006_013255,bias,,,,,,,2006-08-04T13:18:35.000
